"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920238",36,35,8,7,4,5,55,47,39,35,29,25,2,3,31,21,19,59.9833333333333,"CAR","ATL","14197","0","2008200920238",53.92,55.02,47.01,8,102.03,52.7,39.01,35.01,4,74.02,53.7,29.01,25.01,4,40,2,3,-1,62,94.9,50.7,74.36,52.73,6.9,5.13,88,10,10,16,12,2008-11-14
"2008200920252",27,29,6,5,25,32,67,57,46,41,30,28,2,2,22,15,19,64.9666666666667,"CAR","T.B","14199","1","2008200920252",54.03,61.88,52.64,10,114.52,52.87,42.48,37.87,5,80.35,51.72,27.71,25.86,2,50,1.85,1.85,0,53.66,99.52,48.21,65.22,44.78,6.67,4.35,92.86,16,13,21,16,2008-11-16
"2008200920263",35,31,6,5,20,16,91,55,66,42,48,29,2,1,29,17,20,59.9666666666667,"CAR","MTL","14201","1","2008200920263",62.33,91.05,55.03,36,146.08,61.11,66.04,42.02,24,108.06,62.34,48.03,29.02,19,66.67,2,1,1,59.18,100.72,53.03,72.73,52.75,4.17,3.03,96.55,18,13,25,13,2008-11-18
"2008200920281",40,23,3,3,20,17,65,68,53,49,33,28,5,2,18,20,25,59.9833333333333,"CAR","PHX","14204","1","2008200920281",48.87,65.02,68.02,-3,133.04,51.96,53.01,49.01,4,102.03,54.1,33.01,28.01,5,71.43,5,2,3,41.86,108.01,63.49,62.26,50.77,15.15,9.43,92.86,20,21,12,19,2008-11-21
"2008200920297",28,25,6,9,28,30,54,55,43,39,26,30,2,5,20,17,16,60,"CAR","NSH","14206","1","2008200920297",49.54,54,55,-1,109,52.44,43,39,4,82,46.43,26,30,-4,28.57,2,5,-3,55.56,91.03,52.83,60.47,48.15,7.69,4.65,83.33,17,9,11,16,2008-11-23
"2008200920302",30,30,0,2,34,25,57,45,44,32,29,22,2,3,25,19,16,59.9916666666667,"CAR","FLA","14207","0","2008200920302",55.88,57.01,45.01,12,102.01,57.89,44.01,32,12,76.01,56.86,29,22,7,40,2,3,-1,60.98,93.26,50,65.91,50.88,6.9,4.55,86.36,15,10,13,13,2008-11-24
"2008200920312",29,25,5,7,39,23,62,52,43,36,28,27,1,3,16,23,15,59.95,"CAR","PHI","14209","1","2008200920312",54.39,62.05,52.04,10,114.1,54.43,43.04,36.03,7,79.07,50.91,28.02,27.02,1,25,1,3,-2,51.61,92.46,53.7,65.12,45.16,3.57,2.33,88.89,15,9,19,16,2008-11-26
"2008200920324",25,26,5,6,11,16,57,54,46,42,30,26,3,2,18,16,17,63.8666666666667,"CAR","PHI","14211","0","2008200920324",51.35,53.55,50.73,3,104.28,52.27,43.22,39.46,4,82.67,53.57,28.18,24.43,4,60,2.82,1.88,1,51.43,102.31,49.02,65.22,52.63,10,6.52,92.31,16,16,11,12,2008-11-28
"2008200920349",28,25,4,4,16,27,79,49,55,35,37,27,1,4,18,18,17,59.975,"CAR","ANA","14213","1","2008200920349",61.72,79.03,49.02,30,128.05,61.11,55.02,35.01,20,90.04,57.81,37.02,27.01,10,20,1,4,-3,51.43,87.89,52.83,67.27,46.84,2.7,1.82,85.19,18,8,24,14,2008-11-30
"2008200920369",38,26,3,5,20,28,82,43,58,31,36,22,2,5,30,23,11,59.9666666666667,"CAR","PIT","14217","1","2008200920369",65.6,82.05,43.02,39,125.07,65.17,58.03,31.02,27,89.05,62.07,36.02,22.01,14,28.57,2,5,-3,73.17,82.83,59.38,62.07,43.9,5.56,3.45,77.27,22,9,24,12,2008-12-04
