"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920628",28,32,4,2,19,14,33,51,27,44,21,34,3,4,12,25,23,60,"N.J","ANA","14255","0","2008200920628",39.29,33,51,-18,84,38.03,27,44,-17,71,38.18,21,34,-13,42.86,3,4,-1,34.29,102.52,46.67,77.78,63.64,14.29,11.11,88.24,6,10,6,7,2009-01-11
"2008200920640",24,26,4,2,7,13,44,54,37,41,28,29,5,3,10,25,15,59.9833333333333,"N.J","VAN","14257","0","2008200920640",44.9,44.01,54.02,-10,98.03,47.44,37.01,41.01,-4,78.02,49.12,28.01,29.01,-1,62.5,5,3,2,40,107.51,48,75.68,63.64,17.86,13.51,89.66,9,12,7,13,2009-01-13
"2008200920656",21,28,3,1,34,30,47,48,34,35,28,27,2,1,18,13,18,59.9333333333333,"N.J","CBJ","14260","0","2008200920656",49.47,47.05,48.05,-1,95.11,49.28,34.04,35.04,-1,69.08,50.91,28.03,27.03,1,66.67,2,1,1,50,103.44,42.86,82.35,59.57,7.14,5.88,96.3,6,8,13,13,2009-01-16
"2008200920665",24,33,2,2,8,31,74,71,50,52,36,33,3,1,21,19,17,59.9833333333333,"N.J","NYI","14261","0","2008200920665",51.03,74.02,71.02,3,145.04,49.02,50.01,52.01,-2,102.03,52.17,36.01,33.01,3,75,3,1,2,55.26,105.3,42.11,72,48.65,8.33,6,96.97,14,19,24,19,2009-01-17
"2008200920683",31,36,6,4,19,21,58,58,45,45,35,34,3,1,15,23,29,59.9666666666667,"N.J","NSH","14263","0","2008200920683",50,58.03,58.03,0,116.06,50,45.03,45.03,0,90.05,50.72,35.02,34.02,1,75,3,1,2,34.09,105.63,46.27,77.78,60.34,8.57,6.67,97.06,10,11,13,13,2009-01-19
"2008200920692",29,25,6,3,17,13,55,47,47,39,34,28,5,2,17,15,22,59.95,"N.J","MTL","14265","1","2008200920692",53.92,55.05,47.04,8,102.09,54.65,47.04,39.03,8,86.07,54.84,34.03,28.02,6,71.43,5,2,3,43.59,107.56,53.7,72.34,61.82,14.71,10.64,92.86,13,11,8,8,2009-01-21
"2008200920704",26,30,5,4,25,21,44,51,32,34,27,22,4,1,14,22,20,59.95,"N.J","OTT","14271","0","2008200920704",46.32,44.04,51.04,-7,95.08,48.48,32.03,34.03,-2,66.06,55.1,27.02,22.02,5,80,4,1,3,41.18,110.27,46.43,84.38,61.36,14.81,12.5,95.45,5,12,12,17,2009-01-27
"2008200920716",27,26,5,2,24,28,47,53,41,37,30,27,4,3,13,20,20,61.15,"N.J","BOS","14273","0","2008200920716",47,46.12,52,-6,98.12,52.56,40.23,36.3,4,76.53,52.63,29.44,26.49,3,57.14,3.92,2.94,1,39.39,102.22,50.94,73.17,63.83,13.33,9.76,88.89,11,10,6,16,2009-01-29
"2008200920725",30,27,3,6,11,12,65,22,54,19,43,16,4,3,27,17,13,63.9833333333333,"N.J","PIT","14274","1","2008200920725",74.71,60.95,20.63,43,81.58,73.97,50.64,17.82,35,68.46,72.88,40.32,15,27,57.14,3.75,2.81,1,67.5,90.55,52.63,79.63,66.15,9.3,7.41,81.25,11,3,11,3,2009-01-30
"2008200920748",28,26,4,4,22,16,59,48,46,38,34,26,2,5,21,20,13,60,"N.J","WSH","14278","1","2008200920748",55.14,59,48,11,107,54.76,46,38,8,84,56.67,34,26,8,28.57,2,5,-3,61.76,86.65,51.85,73.91,57.63,5.88,4.35,80.77,12,12,13,10,2009-02-03
