"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920224",31,25,6,6,17,11,66,58,47,45,33,30,2,5,20,19,17,59.975,"CBJ","PHX","14195","1","2008200920224",53.23,66.03,58.02,8,124.05,51.09,47.02,45.02,2,92.04,52.38,33.01,30.01,3,28.57,2,5,-3,54.05,89.39,55.36,70.21,50,6.06,4.26,83.33,14,15,19,13,2008-11-12
"2008200920237",28,29,8,3,12,25,39,57,31,43,25,37,6,1,8,21,28,59.9333333333333,"CBJ","BUF","14197","0","2008200920237",40.62,39.04,57.06,-18,96.11,41.89,31.03,43.05,-12,74.08,40.32,25.03,37.04,-12,85.71,6.01,1,5,22.22,121.3,49.12,80.65,64.1,24,19.35,97.3,6,6,8,14,2008-11-14
"2008200920248",38,24,3,1,14,20,37,46,30,41,26,30,2,2,12,29,21,64.9666666666667,"CBJ","MIN","14198","0","2008200920248",44.58,34.17,42.48,-9,76.65,42.25,27.71,37.87,-11,65.57,46.43,24.01,27.71,-4,50,1.85,1.85,0,36.36,101.03,61.29,86.67,70.27,7.69,6.67,93.33,4,11,7,5,2008-11-15
"2008200920264",32,27,3,7,19,22,70,38,52,25,39,19,2,7,26,21,12,60,"CBJ","EDM","14201","1","2008200920264",64.81,70,38,32,108,67.53,52,25,27,77,67.24,39,19,20,22.22,2,7,-5,68.42,68.29,54.24,75,55.71,5.13,3.85,63.16,13,6,18,13,2008-11-18
"2008200920291",26,36,4,5,7,17,50,41,40,25,31,15,2,0,19,22,21,59.975,"CBJ","ATL","14205","0","2008200920291",54.95,50.02,41.02,9,91.04,61.54,40.02,25.01,15,65.03,67.39,31.01,15.01,16,100,2,0,2,47.5,106.45,41.94,77.5,62,6.45,5,100,9,10,10,16,2008-11-22
"2008200920313",38,25,7,9,43,24,73,33,52,30,40,25,2,3,30,18,15,59.9583333333333,"CBJ","PHX","14209","1","2008200920313",68.87,73.05,33.02,40,106.07,63.41,52.04,30.02,22,82.06,61.54,40.03,25.02,15,40,2,3,-1,66.67,93,60.32,76.92,54.79,5,3.85,88,12,5,21,3,2008-11-26
"2008200920332",21,35,8,9,27,17,31,60,24,47,16,35,3,5,8,27,21,60,"CBJ","DET","14211","0","2008200920332",34.07,31,60,-29,91,33.8,24,47,-23,71,31.37,16,35,-19,37.5,3,5,-2,27.59,104.46,37.5,66.67,51.61,18.75,12.5,85.71,8,12,7,13,2008-11-28
"2008200920340",30,29,5,3,33,30,50,53,40,38,31,26,3,0,20,14,25,59.9916666666667,"CBJ","WSH","14212","1","2008200920340",48.54,50.01,53.01,-3,103.01,51.28,40.01,38.01,2,78.01,54.39,31,26,5,100,3,0,3,44.44,109.68,50.85,77.5,62,9.68,7.5,100,9,12,10,15,2008-11-29
"2008200920351",26,28,5,9,21,28,43,50,37,42,29,32,3,2,17,17,20,59.95,"CBJ","VAN","14214","1","2008200920351",46.24,43.04,50.04,-7,93.08,46.84,37.03,42.04,-5,79.07,47.54,29.02,32.03,-3,60,3,2,1,45.95,104.09,48.15,78.38,67.44,10.34,8.11,93.75,8,10,6,8,2008-12-01
"2008200920375",22,31,6,2,27,30,54,56,39,38,31,22,2,3,17,19,17,59.9833333333333,"CBJ","S.J","14217","0","2008200920375",49.09,54.02,56.02,-2,110.03,50.65,39.01,38.01,1,77.02,58.49,31.01,22.01,9,40,2,3,-1,50,92.82,41.51,79.49,57.41,6.45,5.13,86.36,8,16,15,18,2008-12-04
"2008200920391",25,22,3,3,29,31,50,51,34,37,23,18,0,3,19,14,14,59.9666666666667,"CBJ","L.A","14219","0","2008200920391",49.5,50.03,51.03,-1,101.06,47.89,34.02,37.02,-3,71.04,56.1,23.01,18.01,5,0,0,3,-3,57.58,83.33,53.19,67.65,46,0,0,83.33,11,19,16,14,2008-12-06
"2008200920396",27,31,7,9,17,19,52,49,47,41,32,34,3,5,17,25,16,59.9833333333333,"CBJ","ANA","14220","0","2008200920396",51.49,52.01,49.01,3,101.03,53.41,47.01,41.01,6,88.02,48.48,32.01,34.01,-2,37.5,3,5,-2,51.52,94.67,46.55,68.09,61.54,9.38,6.38,85.29,15,7,5,8,2008-12-07
