"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920247",30,27,5,6,26,17,61,46,36,31,25,23,5,2,24,14,19,59.9833333333333,"PIT","BUF","14198","1","2008200920247",57.01,61.02,46.01,15,107.03,53.73,36.01,31.01,5,67.02,52.08,25.01,23.01,2,71.43,5,2,3,55.81,111.3,52.63,69.44,40.98,20,13.89,91.3,11,8,25,15,2008-11-15
"2008200920262",32,24,3,5,23,16,53,58,40,36,25,25,1,1,26,14,16,64.9833333333333,"PIT","MIN","14201","1","2008200920262",47.75,48.94,53.55,-5,102.49,52.63,36.93,33.24,4,70.17,50,23.08,23.08,0,50,0.92,0.92,0,61.9,100,57.14,62.5,47.17,4,2.5,96,15,11,13,22,2008-11-18
"2008200920272",27,30,4,4,5,11,53,36,43,29,31,23,3,2,20,21,16,59.9833333333333,"PIT","ATL","14203","0","2008200920272",59.55,53.01,36.01,17,89.02,59.72,43.01,29.01,14,72.02,57.41,31.01,23.01,8,60,3,2,1,55.56,100.98,47.37,72.09,58.49,9.68,6.98,91.3,12,6,10,7,2008-11-20
"2008200920285",28,24,8,7,31,24,48,37,32,25,19,19,1,3,23,14,15,59.9666666666667,"PIT","VAN","14205","1","2008200920285",56.47,48.03,37.02,11,85.05,56.14,32.02,25.01,7,57.03,50,19.01,19.01,0,25,1,3,-2,60.53,89.47,53.85,59.38,39.58,5.26,3.12,84.21,13,6,16,12,2008-11-22
"2008200920310",32,42,5,4,18,19,59,44,39,34,30,25,5,3,27,27,20,59.9833333333333,"PIT","NYI","14209","0","2008200920310",57.28,59.02,44.01,15,103.03,53.42,39.01,34.01,5,73.02,54.55,30.01,25.01,5,62.5,5,3,2,57.45,104.67,43.24,76.92,50.85,16.67,12.82,88,9,9,20,10,2008-11-26
"2008200920329",36,32,5,8,12,26,56,62,42,46,30,32,3,4,29,18,21,59.9666666666667,"PIT","BUF","14211","0","2008200920329",47.46,56.03,62.03,-6,118.07,47.73,42.02,46.03,-4,88.05,48.39,30.02,32.02,-2,42.86,3,4,-1,58,97.5,52.94,71.43,53.57,10,7.14,87.5,12,14,14,16,2008-11-28
"2008200920341",31,24,6,7,28,36,61,68,49,46,35,30,4,1,16,13,26,59.9333333333333,"PIT","N.J","14212","1","2008200920341",47.29,61.07,68.08,-7,129.14,51.58,49.05,46.05,3,95.11,53.85,35.04,30.03,5,80,4,1,3,38.1,108.1,56.36,71.43,57.38,11.43,8.16,96.67,14,16,12,22,2008-11-29
"2008200920362",19,33,4,5,40,44,69,61,48,43,31,27,2,2,14,16,22,64.9833333333333,"PIT","NYR","14216","0","2008200920362",53.08,63.71,56.32,8,120.03,52.75,44.32,39.7,5,84.02,53.45,28.62,24.93,4,50,1.85,1.85,0,38.89,99.04,36.54,64.58,44.93,6.45,4.17,92.59,17,16,21,18,2008-12-03
"2008200920369",26,38,5,3,28,20,43,82,31,58,22,36,5,2,11,23,30,59.9666666666667,"PIT","CAR","14217","0","2008200920369",34.4,43.02,82.05,-39,125.07,34.83,31.02,58.03,-27,89.05,37.93,22.01,36.02,-14,71.43,5,2,3,26.83,117.17,40.62,70.97,51.16,22.73,16.13,94.44,9,22,12,24,2008-12-04
"2008200920382",25,33,3,4,24,25,45,59,34,39,19,31,2,3,19,17,22,59.9583333333333,"PIT","OTT","14219","0","2008200920382",43.27,45.03,59.04,-14,104.07,46.58,34.02,39.03,-5,73.05,38,19.01,31.02,-12,40,2,3,-1,46.34,100.85,43.1,55.88,42.22,10.53,5.88,90.32,15,8,11,20,2008-12-06
