"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920254",29,33,3,3,15,14,57,54,43,44,32,32,3,4,16,23,23,59.9166666666667,"ATL","PHI","14199","0","2008200920254",51.35,57.08,54.08,3,111.15,49.43,43.06,44.06,-1,87.12,50,32.04,32.04,0,42.86,3,4.01,-1,41.03,96.88,46.77,74.42,56.14,9.38,6.98,87.5,11,12,14,10,2008-11-16
"2008200920272",30,27,4,4,11,5,36,53,29,43,23,31,2,3,16,21,20,59.9833333333333,"ATL","PIT","14203","1","2008200920272",40.45,36.01,53.01,-17,89.02,40.28,29.01,43.01,-14,72.02,42.59,23.01,31.01,-8,40,2,3,-1,44.44,99.02,52.63,79.31,63.89,8.7,6.9,90.32,6,12,7,10,2008-11-20
"2008200920291",36,26,5,4,17,7,41,50,25,40,15,31,0,2,21,22,19,59.975,"ATL","CBJ","14205","1","2008200920291",45.05,41.02,50.02,-9,91.04,38.46,25.01,40.02,-15,65.03,32.61,15.01,31.01,-16,0,0,2,-2,52.5,93.55,58.06,60,36.59,0,0,93.55,10,9,16,10,2008-11-22
"2008200920307",30,33,10,9,27,22,54,70,41,56,30,35,6,3,17,20,26,60,"ATL","TOR","14208","0","2008200920307",43.55,54,70,-16,124,42.27,41,56,-15,97,46.15,30,35,-5,66.67,6,3,3,39.53,111.43,47.62,73.17,55.56,20,14.63,91.43,11,21,13,14,2008-11-25
"2008200920311",19,28,4,3,13,10,40,59,28,48,18,33,3,5,12,21,14,60,"ATL","WSH","14209","0","2008200920311",40.4,40,59,-19,99,36.84,28,48,-20,76,35.29,18,33,-15,37.5,3,5,-2,46.15,101.52,40.43,64.29,45,16.67,10.71,84.85,10,15,12,11,2008-11-26
"2008200920330",27,38,3,4,12,15,42,49,33,38,25,26,3,4,17,24,24,61.7166666666667,"ATL","NSH","14211","1","2008200920330",46.15,40.83,47.64,-7,88.47,46.48,32.08,36.94,-5,69.03,49.02,24.3,25.28,-1,42.86,2.92,3.89,-1,41.46,96.62,41.54,75.76,59.52,12,9.09,84.62,8,12,9,11,2008-11-28
"2008200920347",25,35,5,3,9,7,52,78,42,59,30,47,2,4,18,16,26,59.9833333333333,"ATL","STL","14213","1","2008200920347",40,52.01,78.02,-26,130.04,41.58,42.01,59.02,-17,101.03,38.96,30.01,47.01,-17,33.33,2,4,-2,40.91,98.16,41.67,71.43,57.69,6.67,4.76,91.49,12,12,10,19,2008-11-30
"2008200920357",31,33,3,3,25,7,50,61,37,43,26,33,4,5,14,26,24,59.9833333333333,"ATL","MTL","14215","0","2008200920357",45.05,50.01,61.02,-11,111.03,46.25,37.01,43.01,-6,80.02,44.07,26.01,33.01,-7,44.44,4,5,-1,36.84,100.23,48.44,70.27,52,15.38,10.81,84.85,11,10,13,18,2008-12-02
"2008200920361",30,29,8,11,24,27,50,44,35,37,23,34,1,5,18,29,12,59.95,"ATL","OTT","14216","0","2008200920361",53.19,50.04,44.04,6,94.08,48.61,35.03,37.03,-2,72.06,40.35,23.02,34.03,-11,16.67,1,5,-4,60,89.64,50.85,65.71,46,4.35,2.86,85.29,12,3,15,7,2008-12-03
"2008200920383",29,32,9,14,27,38,42,59,27,44,17,29,5,1,14,21,26,60,"ATL","NYI","14219","0","2008200920383",41.58,42,59,-17,101,38.03,27,44,-17,71,36.96,17,29,-12,83.33,5,1,4,35,125.96,47.54,62.96,40.48,29.41,18.52,96.55,10,15,15,15,2008-12-06
