"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920244",25,29,6,7,20,29,62,66,46,48,31,40,3,2,22,12,20,59.9833333333333,"NYI","OTT","14198","1","2008200920244",48.44,62.02,66.02,-4,128.04,48.94,46.01,48.01,-2,94.03,43.66,31.01,40.01,-9,60,3,2,1,52.38,104.68,46.3,67.39,50,9.68,6.52,95,15,8,16,18,2008-11-15
"2008200920257",25,34,5,6,28,17,63,65,43,49,35,32,1,1,20,14,25,64.9666666666667,"NYI","VAN","14200","1","2008200920257",49.22,58.18,60.03,-2,118.21,46.74,39.71,45.25,-6,84.97,52.24,32.32,29.55,3,50,0.92,0.92,0,44.44,99.73,42.37,81.4,55.56,2.86,2.33,96.88,8,17,20,16,2008-11-17
"2008200920280",18,32,8,5,3,11,46,66,35,47,27,33,2,5,15,19,16,60,"NYI","N.J","14204","0","2008200920280",41.07,46,66,-20,112,42.68,35,47,-12,82,45,27,33,-6,28.57,2,5,-3,48.39,92.26,36,77.14,58.7,7.41,5.71,84.85,8,14,11,19,2008-11-21
"2008200920287",33,33,3,7,21,22,40,64,33,46,26,37,4,2,25,27,14,59.9833333333333,"NYI","BUF","14205","0","2008200920287",38.46,40.01,64.02,-24,104.03,41.77,33.01,46.01,-13,79.02,41.27,26.01,37.01,-11,66.67,4,2,2,64.1,109.98,50,78.79,65,15.38,12.12,94.59,7,9,7,18,2008-11-22
"2008200920301",21,34,7,5,16,28,45,73,35,48,25,26,3,3,14,19,22,64.9833333333333,"NYI","MTL","14207","0","2008200920301",38.14,41.55,67.4,-28,108.95,42.17,32.32,44.32,-13,76.64,49.02,23.08,24.01,-1,50,2.77,2.77,0,38.89,100.46,38.18,71.43,55.56,12,8.57,88.46,10,22,10,25,2008-11-24
"2008200920310",42,32,4,5,19,18,44,59,34,39,25,30,3,5,20,27,27,59.9833333333333,"NYI","PIT","14209","1","2008200920310",42.72,44.01,59.02,-15,103.03,46.58,34.01,39.01,-5,73.02,45.45,25.01,30.01,-5,37.5,3,5,-2,42.55,95.33,56.76,73.53,56.82,12,8.82,83.33,9,9,10,20,2008-11-26
"2008200920323",29,30,6,6,27,23,37,67,32,53,24,39,2,7,16,23,20,59.9666666666667,"NYI","BOS","14211","0","2008200920323",35.58,37.02,67.04,-30,104.06,37.65,32.02,53.03,-21,85.05,38.1,24.01,39.02,-15,22.22,2,7,-5,44.44,90.38,49.15,75,64.86,8.33,6.25,82.05,8,14,5,14,2008-11-28
"2008200920339",22,26,2,6,22,38,59,57,39,33,25,21,4,2,15,18,15,59.9833333333333,"NYI","OTT","14212","1","2008200920339",50.86,59.02,57.02,2,116.03,54.17,39.01,33.01,6,72.02,54.35,25.01,21.01,4,66.67,4,2,2,50,106.48,45.83,64.1,42.37,16,10.26,90.48,14,12,20,24,2008-11-29
"2008200920368",34,36,6,9,13,5,52,77,38,59,29,47,2,5,19,20,31,60,"NYI","WSH","14217","0","2008200920368",40.31,52,77,-25,129,39.18,38,59,-21,97,38.16,29,47,-18,28.57,2,5,-3,38,96.26,48.57,76.32,55.77,6.9,5.26,89.36,9,12,14,18,2008-12-04
"2008200920383",32,29,14,9,38,27,59,42,44,27,29,17,1,5,26,21,14,60,"NYI","ATL","14219","1","2008200920383",58.42,59,42,17,101,61.97,44,27,17,71,63.04,29,17,12,16.67,1,5,-4,65,74.04,52.46,65.91,49.15,3.45,2.27,70.59,15,10,15,15,2008-12-06
"2008200920398",33,28,5,4,29,19,51,68,36,47,28,37,2,4,22,20,19,59.9833333333333,"NYI","TOR","14221","0","2008200920398",42.86,51.01,68.02,-17,119.03,43.37,36.01,47.01,-11,83.02,43.08,28.01,37.01,-9,33.33,2,4,-2,53.66,96.33,54.1,77.78,54.9,7.14,5.56,89.19,8,10,15,21,2008-12-08
"2008200920402",33,32,5,4,19,18,60,52,44,33,27,25,3,4,26,21,18,59.9666666666667,"NYI","PHI","14222","0","2008200920402",53.57,60.03,52.03,8,112.06,57.14,44.02,33.02,11,77.04,51.92,27.02,25.01,2,42.86,3,4,-1,59.09,95.11,50.77,61.36,45,11.11,6.82,84,17,8,16,19,2008-12-09
"2008200920417",32,35,13,6,23,20,50,62,36,53,26,38,2,9,19,23,25,59.9833333333333,"NYI","PIT","14224","0","2008200920417",44.64,50.01,62.02,-12,112.03,40.45,36.01,53.01,-17,89.02,40.62,26.01,38.01,-12,18.18,2,9,-7,43.18,84.01,47.76,72.22,52,7.69,5.56,76.32,10,15,14,9,2008-12-11
"2008200920436",18,33,3,4,41,16,39,69,30,51,25,35,1,3,20,14,17,59.9583333333333,"NYI","CBJ","14226","0","2008200920436",36.11,39.03,69.05,-30,108.08,37.04,30.02,51.04,-21,81.06,41.67,25.02,35.02,-10,25,1,3,-2,54.05,95.43,35.29,83.33,64.1,4,3.33,91.43,5,16,9,18,2008-12-13
"2008200920446",24,30,4,6,28,20,72,71,49,55,39,40,4,5,20,18,16,64.8166666666667,"NYI","WSH","14229","1","2008200920446",50.35,66.65,65.72,1,132.37,47.12,45.36,50.91,-6,96.27,49.37,36.1,37.03,-1,44.44,3.7,4.63,-1,55.56,97.76,44.44,79.59,54.17,10.26,8.16,87.5,10,15,23,16,2008-12-16
"2008200920471",27,29,4,5,13,23,31,63,19,52,16,39,1,4,14,17,25,59.95,"NYI","MIN","14232","0","2008200920471",32.98,31.03,63.05,-32,94.08,26.76,19.02,52.04,-33,71.06,29.09,16.01,39.03,-23,20,1,4,-3,35.9,95.99,48.21,84.21,51.61,6.25,5.26,89.74,3,13,12,11,2008-12-19
"2008200920481",26,38,2,2,17,17,38,61,27,42,23,28,0,1,24,21,19,60,"NYI","NSH","14233","0","2008200920481",38.38,38,61,-23,99,39.13,27,42,-15,69,45.1,23,28,-5,0,0,1,-1,55.81,96.43,40.62,85.19,60.53,0,0,96.43,4,14,11,19,2008-12-20
"2008200920495",21,33,3,3,19,25,59,53,34,41,25,27,2,4,17,22,15,60,"NYI","ATL","14236","1","2008200920495",52.68,59,53,6,112,45.33,34,41,-7,75,48.08,25,27,-2,33.33,2,4,-2,53.12,93.19,38.89,73.53,42.37,8,5.88,85.19,9,14,25,12,2008-12-23
"2008200920508",17,35,4,4,28,7,53,61,38,38,31,29,4,1,14,18,20,59.9833333333333,"NYI","TOR","14239","1","2008200920508",46.49,53.01,61.02,-8,114.03,50,38.01,38.01,0,76.02,51.67,31.01,29.01,2,80,4,1,3,41.18,109.45,32.69,81.58,58.49,12.9,10.53,96.55,7,9,15,23,2008-12-26
"2008200920516",27,35,6,4,19,14,61,57,46,45,35,37,3,3,22,18,22,64.9833333333333,"NYI","BUF","14240","0","2008200920516",51.69,56.32,52.63,4,108.95,50.55,42.47,41.55,1,84.02,48.61,32.32,34.16,-2,50,2.77,2.77,0,50,100.46,43.55,76.09,57.38,8.57,6.52,91.89,11,8,15,12,2008-12-27
"2008200920533",28,29,7,4,35,25,37,67,29,53,24,37,4,5,10,23,24,60,"NYI","NYR","14242","0","2008200920533",35.58,37,67,-30,104,35.37,29,53,-24,82,39.34,24,37,-13,44.44,4,5,-1,29.41,103.15,49.12,82.76,64.86,16.67,13.79,86.49,5,16,8,14,2008-12-29
"2008200920547",29,36,4,6,18,13,58,57,48,41,35,29,4,2,29,19,17,60,"NYI","FLA","14244","1","2008200920547",50.43,58,57,1,115,53.93,48,41,7,89,54.69,35,29,6,66.67,4,2,2,63.04,104.53,44.62,72.92,60.34,11.43,8.33,93.1,13,12,10,16,2008-12-31
"2008200920563",32,30,3,1,22,21,50,64,41,49,33,33,4,5,19,23,20,59.9166666666667,"NYI","PHX","14246","0","2008200920563",43.86,50.07,64.09,-14,114.16,45.56,41.06,49.07,-8,90.13,50,33.05,33.05,0,44.44,4.01,5.01,-1,48.72,96.97,51.61,80.49,66,12.12,9.76,84.85,8,16,9,15,2009-01-02
"2008200920575",29,37,7,6,22,20,45,84,35,62,24,47,3,5,12,23,31,59.9,"NYI","S.J","14247","0","2008200920575",34.88,45.08,84.14,-39,129.22,36.08,35.06,62.1,-27,97.16,33.8,24.04,47.08,-23,37.5,3.01,5.01,-2,27.91,101.86,43.94,68.57,53.33,12.5,8.57,89.36,11,15,10,22,2009-01-03
"2008200920584",27,32,3,2,18,20,44,60,38,41,27,26,2,3,16,23,20,59.9833333333333,"NYI","EDM","14249","0","2008200920584",42.31,44.01,60.02,-16,104.03,48.1,38.01,41.01,-3,79.02,50.94,27.01,26.01,1,40,2,3,-1,44.44,95.87,45.76,71.05,61.36,7.41,5.26,88.46,11,15,6,19,2009-01-05
"2008200920606",32,31,4,6,11,11,53,75,40,59,26,41,2,5,18,23,22,59.9833333333333,"NYI","CGY","14252","0","2008200920606",41.41,53.01,75.02,-22,128.04,40.4,40.01,59.02,-19,99.03,38.81,26.01,41.01,-15,28.57,2,5,-3,45,95.5,50.79,65,49.06,7.69,5,87.8,14,18,13,16,2009-01-08
"2008200920632",19,21,3,2,35,23,64,63,47,39,34,29,1,2,12,12,16,59.9833333333333,"NYI","NYR","14257","1","2008200920632",50.39,64.02,63.02,1,127.04,54.65,47.01,39.01,8,86.02,53.97,34.01,29.01,5,33.33,1,2,-1,42.86,96.04,47.5,72.34,53.12,2.94,2.13,93.1,13,10,17,24,2009-01-13
"2008200920646",29,24,4,4,35,20,81,45,58,35,41,27,1,2,16,19,18,59.9666666666667,"NYI","BOS","14259","1","2008200920646",64.29,81.05,45.03,36,126.07,62.37,58.03,35.02,23,93.05,60.29,41.02,27.02,14,33.33,1,2,-1,47.06,95.03,54.72,70.69,50.62,2.44,1.72,92.59,17,8,23,10,2009-01-15
"2008200920665",33,24,2,2,31,8,71,74,52,50,33,36,1,3,17,19,21,59.9833333333333,"NYI","N.J","14261","1","2008200920665",48.97,71.02,74.02,-3,145.04,50.98,52.01,50.01,2,102.03,47.83,33.01,36.01,-3,25,1,3,-2,44.74,94.7,57.89,63.46,46.48,3.03,1.92,91.67,19,14,19,24,2009-01-17
"2008200920678",25,33,4,5,15,14,61,66,45,47,28,38,1,2,18,20,20,61.7666666666667,"NYI","WSH","14263","1","2008200920678",48.03,59.26,64.11,-5,123.37,48.91,43.71,45.66,-2,89.37,42.42,27.2,36.91,-10,33.33,0.97,1.94,-1,47.37,98.31,43.1,62.22,45.9,3.57,2.22,94.74,17,9,16,19,2009-01-19
"2008200920693",24,32,5,1,28,20,30,82,21,54,14,40,2,1,10,14,32,60,"NYI","ANA","14265","1","2008200920693",26.79,30,82,-52,112,28,21,54,-33,75,25.93,14,40,-26,66.67,2,1,1,23.81,111.79,42.86,66.67,46.67,14.29,9.52,97.5,7,14,9,28,2009-01-21
"2008200920718",30,30,6,4,14,18,50,66,40,50,33,37,5,4,18,18,24,59.95,"NYI","ATL","14273","0","2008200920718",43.1,50.04,66.06,-16,116.1,44.44,40.03,50.04,-10,90.08,47.14,33.03,37.03,-4,55.56,5,4,1,42.86,104.34,50,82.5,66,15.15,12.5,89.19,7,13,10,16,2009-01-29
"2008200920735",28,33,4,4,23,16,51,77,39,53,30,38,3,1,16,14,31,60,"NYI","FLA","14275","1","2008200920735",39.84,51,77,-26,128,42.39,39,53,-14,92,44.12,30,38,-8,75,3,1,2,34.04,107.37,45.9,76.92,58.82,10,7.69,97.37,9,15,12,24,2009-01-31
