"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920263",31,35,5,6,16,20,55,91,42,66,29,48,1,2,20,17,29,59.9666666666667,"MTL","CAR","14201","0","2008200920263",37.67,55.03,91.05,-36,146.08,38.89,42.02,66.04,-24,108.06,37.66,29.02,48.03,-19,33.33,1,2,-1,40.82,99.28,46.97,69.05,52.73,3.45,2.38,95.83,13,18,13,25,2008-11-18
"2008200920273",25,30,7,3,26,28,43,52,30,39,21,25,2,2,16,23,16,65,"MTL","OTT","14203","0","2008200920273",45.26,39.69,48,-9,87.69,43.48,27.69,36,-9,63.69,45.65,19.38,23.08,-4,50,1.85,1.85,0,50,101.52,45.45,70,48.84,9.52,6.67,92,9,14,13,13,2008-11-20
"2008200920289",33,32,3,5,49,23,77,56,48,41,35,27,2,2,25,23,17,64.9833333333333,"MTL","BOS","14205","1","2008200920289",57.89,71.1,51.71,21,122.8,53.93,44.32,37.86,7,82.17,56.45,32.32,24.93,8,50,1.85,1.85,0,59.52,98.31,50.77,72.92,45.45,5.71,4.17,92.59,13,14,29,15,2008-11-22
"2008200920301",34,21,5,7,28,16,73,45,48,35,26,25,3,3,22,19,14,64.9833333333333,"MTL","NYI","14207","1","2008200920301",61.86,67.4,41.55,28,108.95,57.83,44.32,32.32,13,76.64,50.98,24.01,23.08,1,50,2.77,2.77,0,61.11,99.54,61.82,54.17,35.62,11.54,6.25,88,22,10,25,10,2008-11-24
"2008200920316",19,34,3,3,18,22,36,53,31,40,25,33,3,1,21,11,21,59.975,"MTL","DET","14209","0","2008200920316",40.45,36.02,53.02,-17,89.04,43.66,31.01,40.02,-9,71.03,43.1,25.01,33.01,-8,75,3,1,2,50,108.97,35.85,80.65,69.44,12,9.68,96.97,6,7,5,13,2008-11-26
"2008200920328",26,32,3,3,18,21,48,63,34,43,28,30,0,3,22,17,19,60,"MTL","WSH","14211","0","2008200920328",43.24,48,63,-15,111,44.16,34,43,-9,77,48.28,28,30,-2,0,0,3,-3,53.66,90,44.83,82.35,58.33,0,0,90,6,13,14,20,2008-11-28
"2008200920338",36,25,6,6,28,14,76,48,52,36,34,28,3,2,27,19,15,59.9916666666667,"MTL","BUF","14212","1","2008200920338",61.29,76.01,48.01,28,124.02,59.09,52.01,36.01,16,88.01,54.84,34,28,6,60,3,2,1,64.29,101.68,59.02,65.38,44.74,8.82,5.77,92.86,18,8,24,12,2008-11-29
"2008200920357",33,31,3,3,7,25,61,50,43,37,33,26,5,4,24,26,14,59.9833333333333,"MTL","ATL","14215","1","2008200920357",54.95,61.02,50.01,11,111.03,53.75,43.01,37.01,6,80.02,55.93,33.01,26.01,7,55.56,5,4,1,63.16,99.77,51.56,76.74,54.1,15.15,11.63,84.62,10,11,18,13,2008-12-02
"2008200920366",23,26,4,6,24,15,62,59,48,34,39,20,6,2,19,15,15,59.9666666666667,"MTL","NYR","14217","1","2008200920366",51.24,62.03,59.03,3,121.07,58.54,48.03,34.02,14,82.05,66.1,39.02,20.01,19,75,6,2,4,55.88,105.38,46.94,81.25,62.9,15.38,12.5,90,9,14,14,25,2008-12-04
"2008200920381",28,19,4,5,29,16,60,62,38,45,26,31,1,2,18,13,16,60.4833333333333,"MTL","N.J","14219","1","2008200920381",49.18,59.52,61.5,-2,121.03,45.78,37.7,44.64,-7,82.34,45.61,25.79,30.75,-5,33.33,0.99,1.98,-1,52.94,97.39,59.57,68.42,43.33,3.85,2.63,93.55,12,14,22,17,2008-12-06
