"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920220",21,33,3,8,24,30,87,51,65,37,57,29,3,4,23,18,13,62.4666666666667,"S.J","NSH","14194","1","2008200920220",63.04,83.56,48.99,36,132.55,63.73,62.43,35.54,28,97.97,66.28,54.75,27.85,28,42.86,2.88,3.84,-1,63.89,91.47,38.89,87.69,65.52,5.26,4.62,86.21,8,8,22,14,2008-11-11
"2008200920235",29,27,5,10,24,32,66,45,55,34,46,24,6,1,17,20,19,59.9833333333333,"S.J","CGY","14196","1","2008200920235",59.46,66.02,45.01,21,111.03,61.8,55.02,34.01,21,89.02,65.71,46.01,24.01,22,85.71,6,1,5,47.22,108.88,51.79,83.64,69.7,13.04,10.91,95.83,9,10,11,11,2008-11-13
"2008200920255",38,34,6,7,10,12,49,46,39,40,31,33,6,5,25,30,17,59.9666666666667,"S.J","CHI","14199","0","2008200920255",51.58,49.03,46.03,3,95.05,49.37,39.02,40.02,-1,79.04,48.44,31.02,33.02,-2,54.55,6,5,1,59.52,104.2,52.78,79.49,63.27,19.35,15.38,84.85,8,7,10,6,2008-11-16
"2008200920261",33,40,11,12,11,18,56,44,43,38,32,33,4,1,25,21,27,59.9833333333333,"S.J","NSH","14200","0","2008200920261",56,56.02,44.01,12,100.03,53.09,43.01,38.01,5,81.02,49.23,32.01,33.01,-1,80,4,1,3,48.08,109.47,45.21,74.42,57.14,12.5,9.3,96.97,11,5,13,6,2008-11-17
"2008200920296",29,29,5,9,28,49,48,42,37,29,28,21,7,2,17,21,20,59.9166666666667,"S.J","WSH","14205","1","2008200920296",53.33,48.07,42.06,6,90.13,56.06,37.05,29.04,8,66.09,57.14,28.04,21.03,7,77.78,7.01,2,5,45.95,115.48,50,75.68,58.33,25,18.92,90.48,9,8,11,13,2008-11-22
"2008200920320",32,21,3,3,42,26,68,58,56,36,40,26,3,2,20,15,18,60.7333333333333,"S.J","CHI","14209","1","2008200920320",53.97,67.18,57.3,10,124.48,60.87,55.32,35.57,20,90.89,60.61,39.52,25.69,14,60,2.96,1.98,1,52.63,99.81,60.38,71.43,58.82,7.5,5.36,92.31,16,10,12,22,2008-11-26
"2008200920333",31,32,6,6,16,17,43,51,37,39,30,27,6,2,22,20,21,60,"S.J","DAL","14211","0","2008200920333",45.74,43,51,-8,94,48.68,37,39,-2,76,52.63,30,27,3,75,6,2,4,51.16,112.59,49.21,81.08,69.77,20,16.22,92.59,7,12,6,12,2008-11-28
"2008200920344",24,29,8,4,22,32,48,46,38,31,23,20,3,2,17,21,15,59.95,"S.J","PHX","14212","0","2008200920344",51.06,48.04,46.04,2,94.08,55.07,38.03,31.03,7,69.06,53.49,23.02,20.02,3,60,3,2,1,53.12,103.04,45.28,60.53,47.92,13.04,7.89,90,15,11,10,15,2008-11-29
"2008200920360",24,24,4,4,24,55,66,50,46,38,30,31,5,2,14,19,15,60,"S.J","TOR","14215","1","2008200920360",56.9,66,50,16,116,54.76,46,38,8,84,49.18,30,31,-1,71.43,5,2,3,48.28,110.22,50,65.22,45.45,16.67,10.87,93.55,16,7,20,12,2008-12-02
"2008200920375",31,22,2,6,30,27,56,54,38,39,22,31,3,2,17,19,17,59.9833333333333,"S.J","CBJ","14217","1","2008200920375",50.91,56.02,54.02,2,110.03,49.35,38.01,39.01,-1,77.02,41.51,22.01,31.01,-9,60,3,2,1,50,107.18,58.49,57.89,39.29,13.64,7.89,93.55,16,8,18,15,2008-12-04
