"","Faceoffs Won","Faceoffs Lost","Penalties Taken","Penalties Drawn","Hits","Hits Taken","CorsiFor","CorsiAgn","FenwickFor","FenwickAgn","TeamShotFor","TeamShotAgn","TeamGoalFor","TeamGoalAgn","OffZoneStart","NeuZoneStart","DefZoneStart","TOI","team","opponent","date","home","gamecode","Corsi%","CorsiFor60","CorsiAgn60","Corsi+/-","CorsiPace60","Fenwick%","FenwickFor60","FenwickAgn60","Fenwick+/-","FenwickPace60","TeamShotFA%","TeamShotFor60","TeamShotAgn60","TeamShot+/-","TeamGoal%","TeamGoalFor60","TeamGoalAgn60","TeamGoal+/-","Off ZS %","PDO","Faceoff %","OnGoalF%","OnGoalC%","OnIceSh%","OnIceFenSh%","OnIceSv%","Missed Shots","Missed Shots Against","Blocked Shots","Shots Blocked By Team","GameDate"
"2008200920249",34,14,3,5,22,27,45,47,31,32,19,27,3,2,13,18,17,59.9666666666667,"DAL","PHX","14198","0","2008200920249",48.91,45.03,47.03,-2,92.05,49.21,31.02,32.02,-1,63.04,41.3,19.01,27.02,-8,60,3,2,1,43.33,108.38,70.83,61.29,42.22,15.79,9.68,92.59,12,5,14,15,2008-11-15
"2008200920275",28,21,5,2,18,27,52,52,46,46,34,30,3,6,13,22,14,59.9666666666667,"DAL","CHI","14203","1","2008200920275",50,52.03,52.03,0,104.06,50,46.03,46.03,0,92.05,53.12,34.02,30.02,4,33.33,3,6,-3,48.15,88.82,57.14,73.91,65.38,8.82,6.52,80,12,16,6,6,2008-11-20
"2008200920293",25,29,10,12,20,40,64,45,55,36,32,24,1,1,21,13,20,64.9666666666667,"DAL","ANA","14205","1","2008200920293",58.72,59.11,41.56,19,100.67,60.44,50.8,33.25,19,84.04,57.14,29.55,22.17,8,50,0.92,0.92,0,51.22,98.96,46.3,58.18,50,3.12,1.82,95.83,23,12,9,9,2008-11-22
"2008200920300",36,30,1,5,23,21,58,41,41,31,25,25,3,4,20,29,17,59.9166666666667,"DAL","PHI","14207","0","2008200920300",58.59,58.08,41.06,17,99.14,56.94,41.06,31.04,10,72.1,50,25.03,25.03,0,42.86,3,4.01,-1,54.05,96,54.55,60.98,43.1,12,7.32,84,16,6,17,10,2008-11-24
"2008200920317",29,32,5,4,10,21,55,53,42,45,30,28,4,3,19,23,19,59.9833333333333,"DAL","MIN","14209","0","2008200920317",50.93,55.02,53.01,2,108.03,48.28,42.01,45.01,-3,87.02,51.72,30.01,28.01,2,57.14,4,3,1,50,102.62,47.54,71.43,54.55,13.33,9.52,89.29,12,17,13,8,2008-11-26
"2008200920333",32,31,6,6,17,16,51,43,39,37,27,30,2,6,21,20,22,60,"DAL","S.J","14211","1","2008200920333",54.26,51,43,8,94,51.32,39,37,2,76,47.37,27,30,-3,25,2,6,-4,48.84,87.41,50.79,69.23,52.94,7.41,5.13,80,12,7,12,6,2008-11-28
"2008200920348",24,24,4,6,25,17,49,54,37,41,26,28,4,3,18,17,13,59.95,"DAL","EDM","14213","1","2008200920348",47.57,49.04,54.05,-5,103.09,47.44,37.03,41.03,-4,78.07,48.15,26.02,28.02,-2,57.14,4,3,1,58.06,104.67,50,70.27,53.06,15.38,10.81,89.29,11,13,12,13,2008-11-30
"2008200920358",25,24,1,3,12,17,36,64,29,49,23,37,3,1,16,13,20,59.95,"DAL","CGY","14215","0","2008200920358",36,36.03,64.05,-28,100.08,37.18,29.02,49.04,-20,78.07,38.33,23.02,37.03,-14,75,3,1,2,44.44,110.34,51.02,79.31,63.89,13.04,10.34,97.3,6,12,7,15,2008-12-02
"2008200920365",20,26,5,4,6,9,52,42,38,29,25,22,2,5,14,19,13,60,"DAL","EDM","14216","0","2008200920365",55.32,52,42,10,94,56.72,38,29,9,67,53.19,25,22,3,28.57,2,5,-3,51.85,85.27,43.48,65.79,48.08,8,5.26,77.27,13,7,14,13,2008-12-03
"2008200920378",26,19,3,3,11,13,48,64,30,44,24,27,1,1,13,14,18,64.9666666666667,"DAL","COL","14218","1","2008200920378",42.86,44.33,59.11,-16,103.44,40.54,27.71,40.64,-14,68.34,47.06,22.17,24.94,-3,50,0.92,0.92,0,41.94,100.46,57.78,80,50,4.17,3.33,96.3,6,17,18,20,2008-12-05
"2008200920411",31,34,6,7,14,24,54,60,49,45,32,34,3,5,24,22,19,59.9833333333333,"DAL","PHX","14223","1","2008200920411",47.37,54.02,60.02,-6,114.03,52.13,49.01,45.01,4,94.03,48.48,32.01,34.01,-2,37.5,3,5,-2,55.81,94.67,47.69,65.31,59.26,9.38,6.12,85.29,17,11,5,15,2008-12-10
"2008200920426",22,30,3,4,25,16,43,69,32,53,24,38,3,1,14,16,22,59.9833333333333,"DAL","DET","14225","1","2008200920426",38.39,43.01,69.02,-26,112.03,37.65,32.01,53.01,-21,85.02,38.71,24.01,38.01,-14,75,3,1,2,38.89,109.87,42.31,75,55.81,12.5,9.38,97.37,8,15,11,16,2008-12-12
"2008200920437",24,21,3,5,14,14,52,53,36,44,27,38,0,3,20,9,16,60,"DAL","NSH","14226","0","2008200920437",49.52,52,53,-1,105,45,36,44,-8,80,41.54,27,38,-11,0,0,3,-3,55.56,92.11,53.33,75,51.92,0,0,92.11,9,6,16,9,2008-12-13
"2008200920452",17,17,4,3,16,27,63,49,44,33,30,23,2,1,12,11,11,63.65,"DAL","PHX","14229","1","2008200920452",56.25,59.39,46.19,14,105.58,57.14,41.48,31.11,11,72.58,56.6,28.28,21.68,7,66.67,1.89,0.94,1,52.17,102.32,50,68.18,47.62,6.67,4.55,95.65,14,10,19,16,2008-12-16
"2008200920467",40,40,7,9,39,42,39,67,28,46,17,28,5,5,21,31,28,64.9833333333333,"DAL","CBJ","14231","1","2008200920467",36.79,36.01,61.86,-28,97.87,37.84,25.85,42.47,-18,68.33,37.78,15.7,25.85,-11,50,4.62,4.62,0,42.86,111.55,50,60.71,43.59,29.41,17.86,82.14,11,18,11,21,2008-12-18
"2008200920477",22,31,6,4,27,42,53,58,42,45,29,33,4,5,17,17,19,63.5,"DAL","OTT","14233","0","2008200920477",47.75,50.08,54.8,-5,104.88,48.28,39.69,42.52,-3,82.2,46.77,27.4,31.18,-4,44.44,3.78,4.72,-1,47.22,98.64,41.51,69.05,54.72,13.79,9.52,84.85,13,12,11,13,2008-12-20
"2008200920499",18,36,4,5,17,22,58,48,50,32,37,22,8,2,19,21,14,59.9833333333333,"DAL","TOR","14236","0","2008200920499",54.72,58.02,48.01,10,106.03,60.98,50.01,32.01,18,82.02,62.71,37.01,22.01,15,80,8,2,6,57.58,112.53,33.33,74,63.79,21.62,16,90.91,13,10,8,16,2008-12-23
"2008200920522",17,28,3,6,26,27,68,44,57,34,38,22,4,3,14,18,13,63.5666666666667,"DAL","ANA","14240","1","2008200920522",60.71,64.18,41.53,24,105.72,62.64,53.8,32.09,23,85.89,63.33,35.87,20.77,16,57.14,3.78,2.83,1,51.85,96.89,37.78,66.67,55.88,10.53,7.02,86.36,19,12,11,10,2008-12-27
"2008200920535",31,23,4,6,31,20,57,31,45,23,29,18,1,3,20,20,14,59.95,"DAL","S.J","14242","1","2008200920535",64.77,57.05,31.03,26,88.07,66.18,45.04,23.02,22,68.06,61.7,29.02,18.02,11,25,1,3,-2,58.82,86.78,57.41,64.44,50.88,3.45,2.22,83.33,16,5,12,8,2008-12-29
"2008200920551",37,25,4,4,38,27,69,46,62,37,44,27,4,2,27,19,16,59.95,"DAL","N.J","14244","1","2008200920551",60,69.06,46.04,23,115.1,62.63,62.05,37.03,25,99.08,61.97,44.04,27.02,17,66.67,4,2,2,62.79,101.68,59.68,70.97,63.77,9.09,6.45,92.59,18,10,7,9,2008-12-31
"2008200920573",27,33,9,10,13,19,83,41,60,34,39,19,1,4,27,17,16,59.9833333333333,"DAL","EDM","14247","0","2008200920573",66.94,83.02,41.01,42,124.03,63.83,60.02,34.01,26,94.03,67.24,39.01,19.01,20,20,1,4,-3,62.79,81.51,45,65,46.99,2.56,1.67,78.95,21,15,23,7,2009-01-03
"2008200920582",20,36,2,3,16,12,59,54,48,45,36,35,2,2,19,18,19,65,"DAL","VAN","14248","0","2008200920582",52.21,54.46,49.85,5,104.31,51.61,44.31,41.54,3,85.85,50.7,33.23,32.31,1,50,1.85,1.85,0,50,99.84,35.71,75,61.02,5.56,4.17,94.29,12,10,11,9,2009-01-04
"2008200920603",20,34,9,4,22,11,42,50,35,41,23,33,1,6,11,19,24,59.9833333333333,"DAL","DET","14252","0","2008200920603",45.65,42.01,50.01,-8,92.03,46.05,35.01,41.01,-6,76.02,41.07,23.01,33.01,-10,14.29,1,6,-5,31.43,86.17,37.04,65.71,54.76,4.35,2.86,81.82,12,8,7,9,2009-01-08
"2008200920623",30,23,4,3,20,36,65,51,48,37,38,28,0,0,27,12,14,64.8916666666667,"DAL","PHX","14254","0","2008200920623",56.03,60.1,47.16,14,107.26,56.47,44.38,34.21,11,78.59,57.58,35.14,25.89,10,NA,0,0,0,65.85,100,56.6,79.17,58.46,0,0,100,10,9,17,14,2009-01-10
"2008200920629",24,32,5,6,27,24,75,50,61,41,49,30,5,4,23,18,15,61.8,"DAL","DET","14256","1","2008200920629",60,72.82,48.54,25,121.36,59.8,59.22,39.81,20,99.03,62.03,47.57,29.13,19,55.56,4.85,3.88,1,60.53,96.87,42.86,80.33,65.33,10.2,8.2,86.67,12,11,14,9,2009-01-12
